#     MHz     10*Log10(L.P) 10*Log10(LG1.P)
83.7838         -0.177991     -5.53221
84.0841         -0.166005     -5.88444
84.3844         -0.154748     -6.26483
84.6847         -0.144201     -6.67655
84.9850         -0.134346     -7.12333
85.2853         -0.125167     -7.60954
85.5856         -0.116647     -8.14044
85.8859         -0.108773     -8.72243
86.1862         -0.101533     -9.36335
86.4865        -0.0949132     -10.0731
86.7868        -0.0889046     -10.8643
87.0871        -0.0834971     -11.7535
87.3874        -0.0786821     -12.7632
87.6877        -0.0744521     -13.9246
87.9880        -0.0708005     -15.2833
88.2883        -0.0677217     -16.9091
88.5886        -0.0652109     -18.9159
88.8889        -0.0632645     -21.5021
89.1892        -0.0618795     -25.0190
89.4895        -0.0610539     -29.6336
89.7898        -0.0607868     -30.3972
90.0901        -0.0610779     -25.8133
90.3904        -0.0619280     -22.0766
90.6907        -0.0633387     -19.3523
90.9910        -0.0653124     -17.2589
91.2913        -0.0678527     -15.5751
91.5916        -0.0709638     -14.1753
91.8919        -0.0746511     -12.9834
92.1922        -0.0789206     -11.9504
92.4925        -0.0837797     -11.0428
92.7928        -0.0892365     -10.2367
93.0931        -0.0953001     -9.51473
93.3934         -0.101981     -8.86358
93.6937         -0.109290     -8.27293
93.9940         -0.117240     -7.73460
94.2943         -0.125845     -7.24194
94.5946         -0.135119     -6.78953
94.8949         -0.145078     -6.37281
95.1952         -0.155740     -5.98797
95.4955         -0.167123     -5.63175
95.7958         -0.179248     -5.30133
96.0961         -0.192136     -4.99428
96.3964         -0.205811     -4.70847
96.6967         -0.220297     -4.44203
96.9970         -0.235621     -4.19329
97.2973         -0.251811     -3.96078
97.5976         -0.268899     -3.74317
97.8979         -0.286916     -3.53929
98.1982         -0.305898     -3.34807
98.4985         -0.325881     -3.16854
98.7988         -0.346904     -2.99983
99.0991         -0.369011     -2.84114
99.3994         -0.392245     -2.69175
99.6997         -0.416656     -2.55101
100.000         -0.442293     -2.41831
100.300         -0.469211     -2.29309
100.601         -0.497469     -2.17485
100.901         -0.527128     -2.06312
101.201         -0.558255     -1.95748
101.502         -0.590920     -1.85753
101.802         -0.625197     -1.76291
102.102         -0.661169     -1.67327
