9.998415015580585097e-01 1.258861867661805779e-02 4.020118849584337628e-01 -1.984751541916113249e-01 1.999987318195000086e-01 5.036213773402136492e-04 9.751357205770777581e-01 9.996908360132040761e-01 1.025498172592151480e+00 -9.996748687420630164e-01 5.068866092405895252e+00 -3.842861906744012845e-01 3.979830416762740186e-01 2.014969463198838517e-01
9.998375180786212013e-01 1.274580405482661320e-02 4.020369800524530302e-01 -1.984559313715012208e-01 1.999986999418424394e-01 5.099116995684367529e-04 9.748291629669902925e-01 9.996831642890948721e-01 1.025820658996892343e+00 -9.996665912037704382e-01 5.069475582524989754e+00 -3.802681131718957386e-01 3.979578190388782799e-01 2.015154678560892032e-01
9.998333825258066687e-01 1.290696373321878303e-02 4.020627090705460316e-01 -1.984362177379080383e-01 1.999986668469649342e-01 5.163611427265491242e-04 9.745149529942235267e-01 9.996752034431550804e-01 1.026151405727476540e+00 -9.996579935050173837e-01 5.070093912931414870e+00 -3.761468891007473392e-01 3.979319576064185293e-01 2.015344534285212763e-01
9.998290870596617808e-01 1.307225034586721041e-02 4.020890963391267614e-01 -1.984159942513400721e-01 1.999986324720982034e-01 5.229758218367069368e-04 9.741928005556523829e-01 9.996669387635260806e-01 1.026490734220944612e+00 -9.996490589203969046e-01 5.070721162215133582e+00 -3.719185126292546828e-01 3.979054328012386343e-01 2.015539206958730789e-01
9.998246233284505680e-01 1.324182444274469607e-02 4.021161674453587187e-01 -1.983952408747134410e-01 1.999985967503742357e-01 5.297621693187169528e-04 9.738624006991721815e-01 9.996583545906017054e-01 1.026838982808049971e+00 -9.996397696179504244e-01 5.071357399099628793e+00 -3.675787687113553082e-01 3.978782187685219740e-01 2.015738882242666119e-01
9.998199824280368242e-01 1.341585500953858257e-02 4.021439493198993853e-01 -1.983739365071528482e-01 1.999985596105006980e-01 5.367269558536071593e-04 9.735234326614902178e-01 9.996494342428096092e-01 1.027196507837676132e+00 -9.996301065701428401e-01 5.072002680854169832e+00 -3.631232193108467343e-01 3.978502882922445028e-01 2.015943755462938913e-01
9.998151548574553127e-01 1.359452002896416496e-02 4.021724703262454237e-01 -1.983520589124498634e-01 1.999985209764049143e-01 5.438773129148217773e-04 9.731755588301332915e-01 9.996401599355262402e-01 1.027563684892255802e+00 -9.996200494563722838e-01 5.072657051502598158e+00 -3.585471885278386783e-01 3.978216127044024164e-01 2.016154032247280403e-01
9.998101304702586845e-01 1.377800708749381958e-02 4.022017603573058153e-01 -1.983295846416697761e-01 1.999984807668442333e-01 5.512207571246541477e-04 9.728184236226080639e-01 9.996305126923847872e-01 1.027940910102900673e+00 -9.996095765560779611e-01 5.073320539802049112e+00 -3.538457465245177236e-01 3.977921617868783732e-01 2.016369929213415457e-01
9.998048984211720391e-01 1.396651403184648137e-02 4.022318509398904451e-01 -1.983064889493406369e-01 1.999984388949782865e-01 5.587652166107759952e-04 9.724516522749003800e-01 9.996204722481514260e-01 1.028328601573913703e+00 -9.995986646313942403e-01 5.073993156961313922e+00 -3.490136921361912670e-01 3.977619036652411677e-01 2.016591674713152926e-01
9.997994471075355438e-01 1.416024968006381057e-02 4.022627753478842383e-01 -1.982827457025944096e-01 1.999983952678999477e-01 5.665190595571414738e-04 9.720748495306414938e-01 9.996100169422390547e-01 1.028727200927444407e+00 -9.995872887981691601e-01 5.074674894064234110e+00 -3.440455340410946139e-01 3.977308046936909314e-01 2.016819509637750307e-01
9.997937641049381430e-01 1.435943459254154439e-02 4.022945687249591673e-01 -1.982583272825600429e-01 1.999983497861194670e-01 5.744911251654090693e-04 9.716875982213128982e-01 9.995991236018177961e-01 1.029137174980279124e+00 -9.995754223840083164e-01 5.075365719158590139e+00 -3.389354703484178111e-01 3.976988293302814448e-01 2.017053688290532110e-01
9.997878360963815547e-01 1.456430190899672857e-02 4.023272682177767012e-01 -1.982332044772255886e-01 1.999983023429967866e-01 5.826907572677068404e-04 9.712894577267701113e-01 9.995877674133357704e-01 1.029559017566135770e+00 -9.995630367718310039e-01 5.076065573965222733e+00 -3.336773664482159951e-01 3.976659400014436740e-01 2.017294479333398005e-01
9.997816487942161601e-01 1.477509825804260504e-02 4.023609131207405154e-01 -1.982073463648968137e-01 1.999982528241156798e-01 5.911278408594551918e-04 9.708799623041582949e-01 9.995759217811284181e-01 1.029993251518408259e+00 -9.995501012272238750e-01 5.076774370155480831e+00 -3.282647309490681065e-01 3.976320969547261774e-01 2.017542166814620674e-01
9.997751868539933584e-01 1.499208474682601350e-02 4.023955450334866235e-01 -1.981807201872738122e-01 1.999982011065936371e-01 5.998128418525527526e-04 9.704586192719013571e-01 9.995635581716038054e-01 1.030440430830086962e+00 -9.995365827076457821e-01 5.077491985137396746e+00 -3.226906895092364058e-01 3.975972580985391858e-01 2.017797051286210064e-01
9.997684337792669407e-01 1.521553803906955209e-02 4.024312080324365382e-01 -1.981532912110521849e-01 1.999981470583185594e-01 6.087568503850434264e-04 9.700249070338901047e-01 9.995506459413014966e-01 1.030901143009596455e+00 -9.995224456512721289e-01 5.078218257282106407e+00 -3.169479563443536319e-01 3.975613788275442206e-01 2.018059451020063066e-01
9.997613718162365881e-01 1.544575153086882174e-02 4.024679488579008257e-01 -1.981250225768177442e-01 1.999980905371042950e-01 6.179716280640862357e-04 9.695782729272258704e-01 9.995371521468873199e-01 1.031376011653598157e+00 -9.995076517429534180e-01 5.078952980511558302e+00 -3.110288031689114607e-01 3.975244118321665243e-01 2.018329703333261449e-01
9.997539818369766129e-01 1.568303663474261700e-02 4.025058171184036082e-01 -1.980958751338554036e-01 1.999980313897544715e-01 6.274696595653839366e-04 9.691181308748589851e-01 9.995230413348846765e-01 1.031865699260429148e+00 -9.994921596544134035e-01 5.079695898156480816e+00 -3.049250252996046351e-01 3.974863068905200580e-01 2.018608166034094320e-01
9.997462432098180862e-01 1.592772418374187315e-02 4.025448655141049548e-01 -1.980658072593137475e-01 1.999979694510235773e-01 6.372642090650573830e-04 9.686438588221836232e-01 9.995082753086321770e-01 1.032370910310839385e+00 -9.994759247553924864e-01 5.080446695979400573e+00 -2.986279046153915706e-01 3.974470106408214409e-01 2.018895219001855534e-01
9.997381336552357833e-01 1.618016596891749814e-02 4.025851500814365269e-01 -1.980347746599709913e-01 1.999979045424612467e-01 6.473693820403355259e-04 9.681547959340264242e-01 9.994928128696055625e-01 1.032892394646129031e+00 -9.994588987919630352e-01 5.081204994240869688e+00 -2.921281690313291546e-01 3.974064663321236202e-01 2.019191265915057099e-01
9.997296290853669998e-01 1.644073642515802777e-02 4.026267304613384002e-01 -1.980027301546166685e-01 1.999978364711258727e-01 6.578001930445668199e-04 9.676502395255021094e-01 9.994766095298291964e-01 1.033430951177713331e+00 -9.994410295276822120e-01 5.081970338667647802e+00 -2.854159481001419252e-01 3.973646135509234512e-01 2.019496736144602289e-01
9.997207034249950830e-01 1.670983448236949831e-02 4.026696701937962919e-01 -1.979696234348024275e-01 1.999977650281487551e-01 6.685726401413718580e-04 9.671294416967832763e-01 9.994596171916276806e-01 1.033987431966675308e+00 -9.994222603425995111e-01 5.082742190158634266e+00 -2.784807243062467075e-01 3.973213879208708499e-01 2.019812086830562459e-01
9.997113284115135556e-01 1.698788560122551153e-02 4.027140370417374160e-01 -1.979354008014101163e-01 1.999976899871304115e-01 6.797037867739755398e-04 9.665916056379324495e-01 9.994417837904059354e-01 1.034562746717068382e+00 -9.994025297843565081e-01 5.083519913037417126e+00 -2.713112795605953087e-01 3.972767207724438032e-01 2.020137805163687850e-01
9.997014733710044565e-01 1.727534401531321748e-02 4.027599033477572976e-01 -1.979000048741380302e-01 1.999976111023444025e-01 6.912118519508497717e-04 9.660358815654332965e-01 9.994230528955005965e-01 1.035157867732754866e+00 -9.993817710647349140e-01 5.084302761628415546e+00 -2.638956363400772331e-01 3.972305387790240894e-01 2.020474410895576889e-01
9.996911049671084459e-01 1.757269520449995445e-02 4.028073464276247240e-01 -1.978633742706008281e-01 1.999975281067235267e-01 7.031163097501998225e-04 9.654613622468898315e-01 9.994033632633819719e-01 1.035773835394523390e+00 -9.993599114939348826e-01 5.085089864895876666e+00 -2.562209928409839854e-01 3.971827635553178415e-01 2.020822459104693047e-01
9.996801869188520762e-01 1.788045862781686632e-02 4.028564490050678959e-01 -1.978254432512691063e-01 1.999974407095960471e-01 7.154379992863597968e-04 9.648670780643729961e-01 9.993826483365944036e-01 1.036411764222317844e+00 -9.993368718436334008e-01 5.085880208840245942e+00 -2.482736514305721176e-01 3.971333112134969867e-01 2.021182543249180064e-01
9.996686796829589161e-01 1.819919074818185378e-02 4.029072996929805028e-01 -1.977861413259307255e-01 1.999973485941375917e-01 7.281992464442670239e-04 9.642519915599787605e-01 9.993608356807724968e-01 1.037072849596780033e+00 -9.993125656283794456e-01 5.086672616293178351e+00 -2.400389395821851679e-01 3.970820918717751780e-01 2.021555298541760914e-01
9.996565400954483538e-01 1.852948838596693223e-02 4.029599935269378985e-01 -1.977453928167205166e-01 1.999972514144958136e-01 7.414239988779286732e-04 9.636149913991300942e-01 9.993378463508296727e-01 1.037758375225299901e+00 -9.992868982931504274e-01 5.087465723688924690e+00 -2.315011223654574735e-01 3.970290091093641172e-01 2.021941405687082138e-01
9.996437209664484902e-01 1.887199244387459743e-02 4.030146325577757538e-01 -1.977031163720210094e-01 1.999971487925391589e-01 7.551379759901363830e-04 9.629548856778178401e-01 9.993135941759505592e-01 1.038469721450531846e+00 -9.992597662927887869e-01 5.088257954313954556e+00 -2.226433054311539594e-01 3.969739593608591077e-01 2.022341595027717653e-01
9.996301706211102589e-01 1.922739205197006307e-02 4.030713265110034693e-01 -1.976592244246692665e-01 1.999970403141732578e-01 7.693688358695609415e-04 9.622703944891008998e-01 9.992879849512812385e-01 1.039208374514384081e+00 -9.992310560465682556e-01 5.089047487445521156e+00 -2.134473272770087970e-01 3.969168312420527922e-01 2.022756651151941532e-01
9.996158323782711186e-01 1.959642918919779139e-02 4.031301935220150678e-01 -1.976136225868808383e-01 1.999969255251569933e-01 7.841463614649719915e-04 9.615601416514484301e-01 9.992609155221389150e-01 1.039975936908112741e+00 -9.992006427481512354e-01 5.089832222680417573e+00 -2.038936394027332233e-01 3.968575047979453485e-01 2.023187418024376683e-01
9.996006439570352953e-01 1.997990384650645893e-02 4.031913609574585555e-01 -1.975662089730974846e-01 1.999968039263398112e-01 7.995026686334600176e-04 9.608226454866062305e-01 9.992322727440963170e-01 1.040774138959982276e+00 -9.991683890076147323e-01 5.090609738623076197e+00 -1.939611727545870745e-01 3.967958506622724091e-01 2.023634804710074675e-01
9.995845367996497588e-01 2.037867980707687779e-02 4.032549663347763658e-01 -1.975168734405406967e-01 1.999966749682259570e-01 8.154724391208553747e-04 9.600563085171270883e-01 9.992019322993330732e-01 1.041604851836555268e+00 -9.991341432979148340e-01 5.091377244942335345e+00 -1.836271886171150780e-01 3.967317291161607251e-01 2.024099791773657508e-01
9.995674352969090570e-01 2.079369113141290443e-02 4.033211583538842127e-01 -1.974654967355642665e-01 1.999965380447564223e-01 8.320931820311362618e-04 9.592594059330455947e-01 9.991697573461035820e-01 1.042470102162901258e+00 -9.990977381729340134e-01 5.092131526612257986e+00 -1.728671118252622096e-01 3.966649890315027127e-01 2.024583438448245287e-01
9.995492558997187693e-01 2.122594944960792471e-02 4.033900980572708295e-01 -1.974119495318883144e-01 1.999963924861748177e-01 8.494055279335609252e-04 9.584300726527169578e-01 9.991355969738748843e-01 1.043372088501769213e+00 -9.990589882179102821e-01 5.092868878916303466e+00 -1.616543438361811580e-01 3.965954666822353869e-01 2.025086890684387464e-01
9.995299060972920868e-01 2.167655218042320239e-02 4.034619601375600828e-01 -1.973560913443968556e-01 1.999962375508220758e-01 8.674535604613968194e-04 9.575662887738591866e-01 9.990992844315205179e-01 1.044313199973319728e+00 -9.990176876853203991e-01 5.093585031505550198e+00 -1.499600528070718086e-01 3.965229844038513640e-01 2.025611390207626150e-01
9.995092832386004433e-01 2.214669181750704083e-02 4.035369344148762583e-01 -1.972977692993055365e-01 1.999960724156705782e-01 8.862851910989878734e-04 9.566658631762916531e-01 9.990606350896545917e-01 1.045296037346812090e+00 -9.989736077598228015e-01 5.094275059448036380e+00 -1.377529373617709385e-01 3.964473490780444642e-01 2.026158284735261050e-01
9.994872731689907752e-01 2.263766644789065932e-02 4.036152275103020992e-01 -1.972368167380474102e-01 1.999958961653716394e-01 9.059525838651014649e-04 9.557264149966526734e-01 9.990194440905298956e-01 1.046323436995561407e+00 -9.989264933842320060e-01 5.094933278771028640e+00 -1.249989601804729622e-01 3.963683504152921699e-01 2.026729039529118759e-01
9.994637486480868471e-01 2.315089169774463621e-02 4.036970647464789286e-01 -1.971730516280474632e-01 1.999957077795440075e-01 9.265126378181962573e-04 9.547453526459355189e-01 9.989754836295329232e-01 1.047398498178886195e+00 -9.988760595641414941e-01 5.095553123460397238e+00 -1.116610468968305819e-01 3.962857590032253796e-01 2.027325250492635345e-01
9.994385675079466846e-01 2.368791433643445063e-02 4.037826923121429212e-01 -1.971062747484939870e-01 1.999955061179726490e-01 9.480275367813881596e-04 9.537198499812259422e-01 9.989284998007813554e-01 1.048524614202562155e+00 -9.988219870509922327e-01 5.096127000214694114e+00 -9.769874501393159549e-02 3.961993240826650053e-01 2.027948659058505243e-01
9.994115705015806927e-01 2.425042781364129818e-02 4.038723797343670707e-01 -1.970362676130533452e-01 1.999952899033151932e-01 9.705653774719708374e-04 9.526468191711930933e-01 9.988782089250892726e-01 1.049705508116262287e+00 -9.987639172812083910e-01 5.096646116421517547e+00 -8.306783662985237071e-02 3.961087710059345013e-01 2.028601169159069129e-01
9.993825787808938710e-01 2.484029005757180247e-02 4.039664227107699901e-01 -1.969627900839355794e-01 1.999950577008259844e-01 9.942008893990344435e-04 9.515228797077827094e-01 9.988242932609188163e-01 1.050945273737307062e+00 -9.987014464212168319e-01 5.097100275785950707e+00 -6.771989766358045559e-02 3.960137983232126513e-01 2.029284866627358852e-01
9.993513909292804920e-01 2.545954392743149039e-02 4.040651463643499253e-01 -1.968855776224643639e-01 1.999948078944933649e-01 1.019016262560722705e-03 9.503443229104848733e-01 9.987663959769480515e-01 1.052248422950881279e+00 -9.986341183332091420e-01 5.097477634737535013e+00 -5.160179495504503555e-02 3.959140744318394578e-01 2.030002041444776417e-01
9.993177794567045247e-01 2.611044079340557947e-02 4.041689089963788617e-01 -1.968043381098756595e-01 1.999945386588480589e-01 1.045102102255263078e-03 9.491070711397894266e-01 9.987041152373556940e-01 1.053619940435498670e+00 -9.985614162322182796e-01 5.097764411097923443e+00 -3.465511103221433770e-02 3.958092337101434821e-01 2.030755213334703158e-01
9.992814866430631549e-01 2.679546781626848673e-02 4.042781064285858039e-01 -1.967187481578966390e-01 1.999942479255198413e-01 1.072558534378465021e-03 9.478066307769951182e-01 9.986369972162814079e-01 1.055065347209052762e+00 -9.984827527487623033e-01 5.097944534406969375e+00 -1.681548443662188655e-02 3.956988720408524118e-01 2.031547161303997595e-01
9.992422195876146107e-01 2.751737962146699398e-02 4.043931770454560759e-01 -1.966284488109756035e-01 1.999939333433950750e-01 1.101496489624261910e-03 9.464380378306458397e-01 9.985645278140861114e-01 1.056590774698477064e+00 -9.983974580391451470e-01 5.097999224649623073e+00 1.988148793590706082e-03 3.955825416086281576e-01 2.032380957861296689e-01
9.991996442863494421e-01 2.827923521565139584e-02 4.045146076719528527e-01 -1.965330405198638941e-01 1.999935922309359904e-01 1.132039201307184729e-03 9.449957947855339713e-01 9.984861227922623428e-01 1.058203051422113461e+00 -9.983047654925597536e-01 5.097906482725829136e+00 2.183442965242957112e-02 3.954597448306202967e-01 2.033260008798944418e-01
9.991533785129695922e-01 2.908444118576418436e-02 4.046429404526901141e-01 -1.964320772382803504e-01 1.999932215188482687e-01 1.164323959445220632e-03 9.434737970053511669e-01 9.984011159724370810e-01 1.059909804861264071e+00 -9.982037944635782090e-01 5.097640471628253955e+00 4.281058722453584542e-02 3.953299272466948566e-01 2.034188099622805390e-01
9.991029832191691273e-01 2.993680246328624117e-02 4.047787809373886714e-01 -1.963250594588878128e-01 1.999928176807989344e-01 1.198504173752971622e-03 9.418652466176195004e-01 9.983087450529368745e-01 1.061719581716321636e+00 -9.980935293011183873e-01 5.097170761625821278e+00 6.501361084637878596e-02 3.951924691552284319e-01 2.035169449962533628e-01
9.990479520916204503e-01 3.084058224417537963e-02 4.049228076267553655e-01 -1.962114259594567311e-01 1.999923766492496258e-01 1.234751810930821052e-03 9.401625513269102896e-01 9.982081344771216447e-01 1.063641990534119453e+00 -9.979727937378127800e-01 5.096461405372130216e+00 8.855161285629760404e-02 3.950466757284828989e-01 2.036208777608924936e-01
9.989876988000599978e-01 3.180057304861926698e-02 4.050757832959941407e-01 -1.960905439717424703e-01 1.999918937126362317e-01 1.273260287945400830e-03 9.383572049895405609e-01 9.980982746319615462e-01 1.065687871711546109e+00 -9.978402194289459626e-01 5.095469799191433502e+00 1.135454173709211784e-01 3.948917652751196550e-01 2.037311374224853588e-01
9.989215413343133232e-01 3.282218141125025496e-02 4.052385684943993205e-01 -1.959616974100032716e-01 1.999913633890156861e-01 1.314247924030039708e-03 9.364396459998068911e-01 9.979779964505078871e-01 1.067869501200830795e+00 -9.976942070628405101e-01 5.094145274051827599e+00 1.401304177245149551e-01 3.947268552316857693e-01 2.038483195288758876e-01
9.988486826455559298e-01 3.391152934907750577e-02 4.054121377248861569e-01 -1.958240726973601298e-01 1.999907792698172315e-01 1.357962081461721584e-03 9.343990885300764715e-01 9.978459402203904149e-01 1.070200835966969244e+00 -9.975328779692119729e-01 5.092427342826558956e+00 1.684587538901698434e-01 3.945509453534763455e-01 2.039730967490965274e-01
9.987681865609795429e-01 3.507557661210960326e-02 4.055975989451593433e-01 -1.956767415982322289e-01 1.999901338253327332e-01 1.404684160958349958e-03 9.322233203609584518e-01 9.977005170376060939e-01 1.072697811519962796e+00 -9.973540134777658661e-01 5.090243507855056748e+00 1.987018716180867228e-01 3.943628974292145428e-01 2.041062317663086267e-01
9.986789476060726756e-01 3.632226885121278559e-02 4.057962172139671364e-01 -1.955186402924753708e-01 1.999894181608511678e-01 1.454735664799725655e-03 9.298984593318992964e-01 9.975398608556744762e-01 1.075378704863474866e+00 -9.971549783524652488e-01 5.087506502423853050e+00 2.310535374146368837e-01 3.941614106511587834e-01 2.042485928447683452e-01
9.985796529083854622e-01 3.766071833825910403e-02 4.060094435476515606e-01 -1.953485436954986165e-01 1.999886217085888873e-01 1.508485603744784366e-03 9.274086581963848497e-01 9.973617684146263151e-01 1.078264580249643334e+00 -9.969326233393844827e-01 5.084110798600204539e+00 2.657333980150647923e-01 3.939449915152288817e-01 2.044011727404730638e-01
9.984687337173085986e-01 3.910142588529017665e-02 4.062389503768166765e-01 -1.951650337154445525e-01 1.999877318353446287e-01 1.566359608520500072e-03 9.247357446826981464e-01 9.971636234197132076e-01 1.081379840611644161e+00 -9.966831600574095340e-01 5.079928157611020900e+00 3.029911896601683030e-01 3.937119167798808772e-01 2.045651118237236943e-01
9.983443031764849263e-01 4.065655533297902330e-02 4.064866754331940557e-01 -1.949664597100387864e-01 1.999867333384652834e-01 1.628851221761255580e-03 9.218587795624847425e-01 9.969423000698364179e-01 1.084752915047196176e+00 -9.964019988895058688e-01 5.074801921569108032e+00 3.431117208691658038e-01 3.934601875422936712e-01 2.047417265491573435e-01
9.982040757091756866e-01 4.234027570488790859e-02 4.067548765002968469e-01 -1.947508888128028082e-01 1.999856077922505249e-01 1.696536004407266009e-03 9.187535101167256801e-01 9.966940392525919235e-01 1.088417123107852102e+00 -9.960835368287797031e-01 5.068539638007439230e+00 3.864207713223305474e-01 3.931874718442591177e-01 2.049325447722969706e-01
9.980452615392592097e-01 4.416919127956488861e-02 4.070462002983603056e-01 -1.945160429677904312e-01 1.999843326918438469e-01 1.770089310370365774e-03 9.153916889851403393e-01 9.964142881890104553e-01 1.092411771190686443e+00 -9.957208768251273323e-01 5.060903458599888438e+00 4.332920662485328922e-01 3.928910323216547873e-01 2.051393499113512986e-01
9.978644271877746830e-01 4.616288705214471877e-02 4.073637699490585962e-01 -1.942592183331842692e-01 1.999828803195911053e-01 1.850308892676590143e-03 9.117402181439409059e-01 9.960974906638009330e-01 1.096783556964201933e+00 -9.953054521609721039e-01 5.051597541910903821e+00 4.841554948789766888e-01 3.925676341460978547e-01 2.053642366479236370e-01
