0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000111e-01 0.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 2.000000000000000000e+01 5.999999999999999778e-01 1.000000000000000000e+00 2.000000000000000111e-01
0.000000000000000000e+00 6.553031662333112795e-02 2.008243491026415750e-01 6.289829998685701751e-02 8.812311103026705394e-01 -9.311955010322666704e-01 7.606565124132981914e+00 -9.684457440839134179e+00 1.026619222979464174e+00 2.008884911764438064e-01
0.000000000000000000e+00 1.316258639797562024e-01 2.033241669724833722e-01 1.262733201506127112e-01 7.838226648076525027e-01 -8.585394717523407992e-01 2.615759050213261716e+00 -6.682129691266636584e+00 1.053821266985289551e+00 1.981315772397468089e-01
0.000000000000000000e+00 1.988715440320616701e-01 2.075815850424444775e-01 1.906151299660589493e-01 7.039001318700779386e-01 -7.849999999767648395e-01 1.252805702547357125e+00 -4.750977026926691771e+00 1.081081508467288677e+00 1.914916429595833469e-01
0.000000000000000000e+00 2.678930740707682334e-01 2.137397639337596800e-01 2.564411935884931548e-01 6.382148659111287481e-01 -7.122684765335511869e-01 7.288192149718490942e-01 -3.618669169452063628e+00 1.107791940757959281e+00 1.808108822442690555e-01
0.000000000000000000e+00 3.393812689048541498e-01 2.220130736502882451e-01 3.243118531750738276e-01 5.841322584239773130e-01 -6.412380836634983261e-01 4.775309740095468602e-01 -2.890511331111691007e+00 1.133273117149334208e+00 1.660397570802644995e-01
0.000000000000000000e+00 4.141215502478168831e-01 2.327030200625080647e-01 3.948480831646899447e-01 5.395527861773605771e-01 -5.723121084341384890e-01 3.387617453620708208e-01 -2.384011574176031711e+00 1.156796202577479615e+00 1.472643845618523406e-01
0.000000000000000000e+00 4.930315177238778768e-01 2.462219494717347024e-01 4.687524814348815738e-01 5.028187108280600670e-01 -5.055981373832265646e-01 2.543961452364068010e-01 -2.010100605415825026e+00 1.177615631419878017e+00 1.247289570713761009e-01
0.000000000000000000e+00 5.772106512902511755e-01 2.631277537624961971e-01 5.468346228658927943e-01 4.726277674443882248e-01 -4.410286790830024728e-01 1.994331474848151931e-01 -1.721177162121776405e+00 1.195011201631048792e+00 9.884876986415347400e-02
0.000000000000000000e+00 6.680082439602941236e-01 2.841746555439907396e-01 6.300420414347016607e-01 4.479606796770219113e-01 -3.784352897053422371e-01 1.617232797918577991e-01 -1.489734325185657626e+00 1.208336394891440513e+00 7.020970274324883631e-02
0.000000000000000000e+00 7.671190366478518596e-01 3.103881388856045143e-01 7.194981066300829564e-01 4.280231779000132630e-01 -3.175935970393817809e-01 1.347990436051368923e-01 -1.298836565896967610e+00 1.217067737138875616e+00 3.955132082450545788e-02
0.000000000000000000e+00 8.767217648084998372e-01 3.431770129551802162e-01 8.165476135205448349e-01 4.122009196531087327e-01 -2.582501903125289933e-01 1.149658688417165425e-01 -1.137505123028919263e+00 1.220848697395364946e+00 7.733094761165638584e-03
