#     MHz     SWR(LG1.Zin)  SWR(G.Zin)  Real(G.Zin)/50 Imag(G.Zin)/50
144.444           1.48225      1.38204     0.906669    -0.295028
144.845           1.50635      1.39875     0.820456    -0.247042
145.245           1.53288      1.41705     0.755556    -0.181617
145.646           1.56244      1.43748     0.711011    -0.105591
146.046           1.59416      1.45950     0.685857   -0.0230746
146.446           1.62787      1.48306     0.679304    0.0635280
146.847           1.66392      1.50847     0.691429     0.152613
147.247           1.70189      1.53544     0.723818     0.242638
147.648           1.74134      1.56363     0.779634     0.331416
148.048           1.78258      1.59324     0.863394     0.414799
148.448           1.82510      1.62383     0.981180     0.484553
148.849           1.86891      1.65531      1.13806     0.525530
149.249           1.91425      1.68773      1.33255     0.512688
149.650           1.96081      1.72076      1.54427     0.412292
150.050           2.00849      1.75420      1.71897     0.201195
150.450           2.05747      1.78806      1.78052   -0.0959752
150.851           2.10733      1.82193      1.68738    -0.391385
151.251           2.15844      1.85598      1.47996    -0.594888
151.652           2.21033      1.88982      1.23831    -0.679723
152.052           2.26319      1.92355      1.02001    -0.672230
152.452           2.31730      1.95734     0.845364    -0.609852
152.853           2.37196      1.99077     0.713923    -0.519794
153.253           2.42773      2.02425     0.618319    -0.418054
153.654           2.48410      2.05753     0.550627    -0.312023
154.054           2.54126      2.09084     0.504794    -0.205078
154.454           2.59971      2.12459     0.476503   -0.0979644
154.855           2.65850      2.15830     0.463386   0.00986556
155.255           2.71810      2.19237     0.464382     0.119432
155.656           2.77836      2.22679     0.479977     0.232328
156.056           2.83969      2.26187     0.512224     0.350246
156.456           2.90171      2.29742     0.565402     0.474753
156.857           2.96412      2.33327     0.646976     0.606857
157.257           3.02689      2.36938     0.769201     0.745321
157.658           3.09064      2.40603     0.951500     0.882865
158.058           3.15539      2.44314      1.22211     0.996218
158.458           3.23635      2.48891      1.60935      1.03060
158.859           3.31403      2.53236      2.10150     0.857503
159.259           3.38081      2.56934      2.51621     0.336164
159.660           3.44805      2.60593      2.52854    -0.407416
160.060           3.51582      2.64201      2.11042    -0.959521
160.460           3.58393      2.67740      1.58615     -1.15035
160.861           3.65285      2.71223      1.16649     -1.11048
161.261           3.72202      2.74617     0.876717    -0.978894
161.662           3.79171      2.77936     0.683737    -0.823929
162.062           3.86172      2.81172     0.555152    -0.670955
162.462           3.93261      2.84362     0.468661    -0.527125
162.863           4.00352      2.87473     0.410485    -0.392846
163.263           4.07528      2.90562     0.372165    -0.266358
163.664           4.14749      2.93622     0.348720    -0.145180
164.064           4.21936      2.96636     0.337385   -0.0267308
164.464           4.29185      2.99665     0.336865    0.0916699
164.865           4.36507      3.02729     0.347224     0.212795
165.265           4.43851      3.05817     0.369908     0.339654
165.666           4.51233      3.08945     0.408092     0.475742
166.066           4.58654      3.12118     0.467630     0.625063
166.466           4.66102      3.15331     0.558895     0.791988
166.867           4.73553      3.18569     0.700465     0.980149
167.267           4.81095      3.21861     0.925933      1.18766
167.668           4.88592      3.25135      1.29556      1.39008
168.068           4.96178      3.28432      1.89777      1.48633
168.468           5.03729      3.31682      2.74231      1.18417
168.869           5.11355      3.34909      3.34251     0.141517
169.269           5.18987      3.38068      2.95763     -1.06117
169.670           5.26650      3.41150      2.07552     -1.54313
170.070           5.34362      3.44149      1.38264     -1.49947
170.470           5.42047      3.47023     0.953931     -1.29432
170.871           5.49764      3.49792     0.696072     -1.07205
171.271           5.57490      3.52447     0.536793    -0.869522
171.672           5.65280      3.55014     0.434963    -0.691020
172.072           5.73050      3.57473     0.368300    -0.532877
172.472           5.80855      3.59861     0.324353    -0.390059
172.873           5.88604      3.62163     0.296141    -0.258039
173.273           5.96449      3.64458     0.279623    -0.132827
173.674           6.04273      3.66725     0.272719   -0.0109578
174.074           6.12139      3.69010     0.274592     0.110839
174.474           6.20030      3.71326     0.285535     0.235859
174.875           6.27885      3.73668     0.307045     0.367728
175.275           6.35772      3.76073     0.342209     0.510728
175.676           6.43643      3.78529     0.396718     0.670160
176.076           6.51557      3.81058     0.480860     0.852830
176.476           6.59499      3.83647     0.613740      1.06672
176.877           6.67392      3.86262     0.832643      1.31850
177.277           6.75330      3.88915      1.21245      1.59909
177.678           6.83256      3.91568      1.89472      1.82017
178.078           6.91198      3.94206      3.01176      1.60183
178.478           6.99142      3.96802      3.95245     0.240041
178.879           7.07072      3.99325      3.35067     -1.41144
179.279           7.15010      4.01761      2.13815     -1.88435
179.680           7.22966      4.04095      1.33059     -1.71338
180.080           7.30929      4.06311     0.882777     -1.42295
180.480           7.38871      4.08392     0.630055     -1.15343
180.881           7.46852      4.10356     0.479583    -0.924591
181.281           7.54802      4.12190     0.385533    -0.730771
181.682           7.62755      4.13916     0.324777    -0.563284
182.082           7.70733      4.15559     0.285037    -0.414538
182.482           7.78689      4.17130     0.259581    -0.278635
182.883           7.86646      4.18660     0.244630    -0.150852
183.283           7.94557      4.20166     0.238189   -0.0272709
183.684           8.02514      4.21698     0.239437    0.0956506
184.084           8.10449      4.23263     0.248561     0.221382
184.484           8.18388      4.24888     0.266777     0.353724
184.885           8.26331      4.26589     0.296692     0.497168
185.285           8.34273      4.28371     0.343123     0.657424
185.686           8.42224      4.30240     0.414837     0.842097
186.086           8.50121      4.32175     0.528321      1.06132
186.486           8.58075      4.34190     0.716312      1.32741
186.887           8.65954      4.36235      1.04810      1.64740
187.287           8.73866      4.38314      1.67334      1.97893
187.688           8.81786      4.40394      2.84371      2.02053
188.088           8.89620      4.42423      4.26794     0.794816
188.488           8.97521      4.44411      3.91842     -1.39341
188.889           9.05379      4.46305      2.41070     -2.11843
189.289           9.13298      4.48107      1.41997     -1.91404
189.690           9.21136      4.49768     0.904436     -1.56555
190.090           9.28937      4.51288     0.627580     -1.25595
190.490           9.36777      4.52681     0.468189     -1.00181
190.891           9.44623      4.53946     0.370744    -0.791957
191.291           9.52463      4.55092     0.308609    -0.614024
191.692           9.60254      4.56129     0.268186    -0.458420
192.092           9.68035      4.57092     0.242137    -0.318017
192.492           9.75805      4.58009     0.226404    -0.187421
192.893           9.83594      4.58917     0.218793   -0.0623209
193.293           9.91343      4.59834     0.218320    0.0610377
193.694           9.99116      4.60801     0.224924     0.186211
194.094           10.0683      4.61826     0.239477     0.316971
194.494           10.1454      4.62938     0.264003     0.457709
194.895           10.2230      4.64161     0.302315     0.613974
195.295           10.3001      4.65476     0.361376     0.793198
195.696           10.3763      4.66876     0.454186      1.00572
196.096           10.4534      4.68381     0.606384      1.26568
196.496           10.5297      4.69942     0.872557      1.58897
196.897           10.6059      4.71547      1.37654      1.97182
197.297           10.6824      4.73177      2.38667      2.25862
197.698           10.7585      4.74787      4.07967      1.60789
198.098           10.8345      4.76351      4.59336    -0.863607
198.498           10.9107      4.77846      2.94126     -2.24036
198.899           10.9865      4.79235      1.65220     -2.12907
199.299           11.0616      4.80493      1.00289     -1.73832
199.700           11.1368      4.81619     0.670889     -1.38576
200.100           11.2121      4.82605     0.486966     -1.10177
200.501           11.2873      4.83457     0.377491    -0.872118
200.901           11.3621      4.84174     0.308856    -0.681029
201.301           11.4370      4.84786     0.264509    -0.516623
201.702           11.5115      4.85309     0.235768    -0.370403
202.102           11.5860      4.85778     0.217874    -0.236146
202.503           11.6606      4.86231     0.208219    -0.109065
202.903           11.7347      4.86688     0.205518    0.0148326
203.303           11.8084      4.87181     0.209418     0.139192
203.704           11.8823      4.87751     0.220412     0.267714
204.104           11.9558      4.88407     0.239991     0.404567
204.505           12.0290      4.89166     0.271067     0.554893
204.905           12.1024      4.90045     0.318953     0.725513
205.305           12.1754      4.91033     0.393474     0.925957
205.706           12.2483      4.92125     0.513669      1.16979
206.106           12.3213      4.93310     0.719255      1.47534
